LCD,PLD,Surface area (m2/g),Porosity,CO-Henry  (mol/kg/Pa),Halogen%,Ametal%,Metalloid,C,H,O,Metal,N,TDU,O to Metal ratio,electronegative atoms to total atoms ratio,0.1 bar-CO (mol/kg)
4.621,3.96851,1968.8,0.5666,3.30392E-06,0,0,0,40.81632653,40.81632653,8.163265306,0.680272109,9.523809524,811,19.63636364,0.175412294,0.032856519
8.83143,6.21194,3920.45,0.7494,3.30495E-06,0,0,0,46.55172414,29.31034483,6.896551724,1.724137931,15.51724138,593,6.736842105,0.219640971,0.033225514
7.29772,5.9904,1295.58,0.5566,4.0856E-06,0,0,0,46,32,8,2,12,961,7.314285714,0.195718654,0.040021605
5.17559,4.77124,274.107,0.3868,1.37863E-06,0,0,0,38.0952381,35.71428571,14.28571429,4.761904762,7.142857143,409,5.647058824,0.203966006,0.013585542
8.5781,4.08235,1356.48,0.5914,4.26574E-06,0,0,0,42.10526316,24.56140351,28.07017544,5.263157895,0,919,10.28571429,0.266173752,0.041883271
12.70758,7.22422,2375.84,0.7324,2.06348E-06,0,0,0,48.71794872,31.62393162,13.67521368,3.418803419,2.564102564,309,6.736842105,0.161358811,0.020622248
6.21978,5.55178,2776.54,0.701,7.31437E-06,0,0,0,48,16,32,4,0,961,15.05882353,0.319201995,0.072487785
9.56221,8.33336,2759.91,0.6886,3.84362E-06,0,0,0,52.98013245,31.78807947,10.59602649,1.986754967,2.649006623,1345,9.846153846,0.129659643,0.038493754
30.12078,11.89205,5688.54,0.9004,3.36658E-06,0,0,0,56.31067961,27.18446602,12.62135922,3.883495146,0,2377,6.324324324,0.121369295,0.033477362
15.86893,5.53957,2854.37,0.6916,3.5281E-06,0,0,0,61.14649682,26.75159236,10.1910828,1.910828025,0,3601,10.24,0.099921936,0.035164696
5.87273,4.76439,520.957,0.4288,8.73755E-06,0,3.333333333,0,46.66666667,26.66666667,20,3.333333333,0,801,11.1627907,0.199501247,0.084020238
6.29148,5.67839,820.916,0.5114,1.28491E-05,0,0,0,44.44444444,8.888888889,40,6.666666667,0,865,11.52,0.398891967,0.124606471
6.08438,5.45003,828.595,0.5044,1.37681E-05,0,0,0,44.44444444,8.888888889,40,6.666666667,0,577,11.29411765,0.398340249,0.133328196
5.24143,4.75286,501.29,0.4214,1.03102E-05,0,0,0,30.76923077,0,50,3.846153846,15.38461538,769,24.47058824,0.652278177,0.097688506
20.25907,7.7782,4794.14,0.8198,3.30028E-06,0,0,0,53.48837209,32.55813953,9.302325581,2.325581395,2.325581395,1537,7.529411765,0.113475177,0.032920222
19.92035,7.75151,4733.15,0.8146,3.26002E-06,0,0,0,53.48837209,32.55813953,9.302325581,2.325581395,2.325581395,1537,7.529411765,0.113475177,0.032739866
6.03054,5.46806,803.663,0.5324,2.27863E-06,0,13.79310345,0,34.48275862,0,41.37931034,3.448275862,6.896551724,401,20.86956522,0.480274443,0.022545499
6.49654,4.73872,726.283,0.4956,5.04519E-06,0,0,0,52.7027027,33.78378378,9.459459459,2.702702703,1.351351351,1273,6.588235294,0.105090312,0.049425077
6.07325,3.85926,1172.97,0.5422,3.6264E-06,0,0,0,42.30769231,28.20512821,17.94871795,5.128205128,6.41025641,705,6.686567164,0.231178707,0.035796752
9.21896,5.54947,1594.55,0.591,6.4144E-06,0,0,0,51.06382979,34.04255319,8.510638298,2.127659574,4.255319149,2049,7.641791045,0.124878049,0.063260242
9.32301,5.43687,1542.78,0.579,6.6133E-06,0,0,0,51.06382979,34.04255319,8.510638298,2.127659574,4.255319149,513,6.736842105,0.124513619,0.065245466
5.32548,4.06161,476.164,0.50186,1.32701E-06,0,0,0,26.66666667,26.66666667,0,6.666666667,40,433,0,0.374350087,0.013209429
5.43896,3.88009,310.909,0.49392,9.93206E-07,0,0,0,26.66666667,26.66666667,0,6.666666667,40,385,0,0.374269006,0.009863596
5.0519,4.88565,452.551,0.463,1.70359E-06,0,0,0,25,33.33333333,4.166666667,4.166666667,33.33333333,129,1.828571429,0.358655044,0.01680915
5.11017,4.94322,472.33,0.4642,1.66673E-06,0,0,0,25,33.33333333,4.166666667,4.166666667,33.33333333,129,1.828571429,0.358655044,0.016505536
5.14892,4.98559,377.66,0.46764,1.65482E-06,0,0,0,25,33.33333333,4.166666667,4.166666667,33.33333333,129,1.828571429,0.358655044,0.016218023
5.1864,5.02601,383.441,0.46914,1.69694E-06,0,0,0,25,33.33333333,4.166666667,4.166666667,33.33333333,129,1.828571429,0.358655044,0.016626292
5.16234,5.00326,384.303,0.4668,1.71787E-06,0,0,0,25,33.33333333,4.166666667,4.166666667,33.33333333,129,1.828571429,0.358655044,0.016902304
5.18598,5.02281,383.829,0.46988,1.67436E-06,0,0,0,25,33.33333333,4.166666667,4.166666667,33.33333333,129,1.828571429,0.358655044,0.016733246
5.14847,4.99439,403.219,0.46774,1.61642E-06,0,0,0,25,33.33333333,4.166666667,4.166666667,33.33333333,129,1.828571429,0.358655044,0.016029415
5.07682,4.91671,365.373,0.46468,1.66554E-06,0,0,0,25,33.33333333,4.166666667,4.166666667,33.33333333,129,1.828571429,0.358655044,0.01637443
5.19048,5.01099,388.112,0.4702,1.6239E-06,0,0,0,25,33.33333333,4.166666667,4.166666667,33.33333333,129,1.828571429,0.358655044,0.016160521
5.16273,4.98367,467.899,0.4646,1.65749E-06,0,0,0,25,33.33333333,4.166666667,4.166666667,33.33333333,129,1.828571429,0.358655044,0.01659294
5.16264,4.99038,390.564,0.46744,1.68509E-06,0,0,0,25,33.33333333,4.166666667,4.166666667,33.33333333,129,1.828571429,0.358655044,0.016499786
5.09274,4.35949,688.557,0.4866,5.32177E-06,0,0,0,52.5,30,15,2.5,0,721,10.66666667,0.14953271,0.052189469
7.01369,4.99057,612.717,0.471,9.31893E-07,0,0,0,54.79452055,32.87671233,0,1.369863014,10.95890411,1009,0,0.107865169,0.009392379
7.10061,5.08651,635.313,0.476,1.05181E-06,0,0,0,54.79452055,32.87671233,0,1.369863014,10.95890411,1009,0,0.109339408,0.010488865
7.23384,5.22809,676.976,0.4822,9.41093E-07,0,0,0,54.79452055,32.87671233,0,1.369863014,10.95890411,1009,0,0.109339408,0.009473067
6.14879,4.48935,793.176,0.53168,5.92018E-06,0,0,0,46.35761589,34.43708609,13.24503311,1.986754967,3.973509934,529,11.42857143,0.171617162,0.057892854
9.90063,6.53329,3276.15,0.7002,4.57403E-06,0,0,0,46.05263158,34.21052632,13.81578947,1.973684211,3.947368421,353,11.2,0.173354735,0.045513675
10.27831,7.67167,3236.55,0.6966,4.79781E-06,0,0,0,46.35761589,34.43708609,13.24503311,1.986754967,3.973509934,353,10.66666667,0.168012924,0.047693599
7.33038,5.85474,492.799,0.4492,0.000001294,0,0,0,49.6350365,29.19708029,13.86861314,2.189781022,5.109489051,1153,11.69230769,0.189435337,0.012867038
7.19009,4.36372,1427,0.5552,6.24145E-06,0,0,0,51.45631068,33.00970874,9.223300971,2.427184466,3.883495146,577,6.608695652,0.127508855,0.061718402
7.02334,6.38689,777.944,0.53406,1.07677E-05,0,0,0,42.55319149,12.76595745,38.29787234,6.382978723,0,545,11.29411765,0.381456954,0.106365223
6.8037,4.57353,190.374,0.4176,4.28716E-07,0,6.976744186,0,13.95348837,39.53488372,27.90697674,6.976744186,4.651162791,-179,7.783783784,0.303797468,0.004263554
5.90298,3.79569,1049.97,0.521,3.3541E-06,0,2.941176471,0,45.58823529,29.41176471,11.76470588,1.470588235,8.823529412,337,11.63636364,0.201801802,0.032978745
5.36995,3.83237,878.268,0.5054,1.57353E-05,0,0,0,44.44444444,29.62962963,14.81481481,3.703703704,7.407407407,385,7.111111111,0.213333333,0.153338473
5.3037,3.76464,794.936,0.5114,1.63745E-05,0,0,0,44.44444444,29.62962963,14.81481481,3.703703704,7.407407407,385,7.111111111,0.213333333,0.156853116
6.23351,5.51273,2724.01,0.696,7.69253E-06,0,0,0,48,16,32,4,0,481,14.22222222,0.31840796,0.076701621
6.49481,4.26763,1621.96,0.6138,5.43881E-06,0,0,0,38.29201102,25.34435262,0,3.305785124,33.05785124,373,0,0.329218107,0.054460947
4.69664,4.11195,1551.13,0.5844,7.4607E-06,0,0,0,47.36842105,15.78947368,31.57894737,5.263157895,0,481,10.97142857,0.314238953,0.074193656
5.58191,4.61814,516.417,0.4432,2.09927E-06,0,0,0,44.89795918,36.73469388,8.163265306,2.040816327,8.163265306,625,7.111111111,0.159600998,0.020712183
11.24994,9.49767,3731.94,0.7928,0.000003417,0,0,0,53.84615385,28.20512821,15.38461538,2.564102564,0,745,10.66666667,0.153354633,0.033864489
17.06774,7.18297,2244.29,0.6902,3.83895E-06,0,0,0,29.26829268,58.53658537,0,2.43902439,9.756097561,1,0,0.095188101,0.038403401
6.41301,4.86183,758.698,0.4984,7.21087E-06,0,0,0,51.63934426,31.96721311,4.918032787,1.639344262,9.836065574,697,5.052631579,0.144723618,0.070145252
6.1572,4.57393,849.954,0.5146,1.86516E-06,0,0,1.459854015,37.22627737,32.84671533,11.67883212,3.649635036,13.13868613,457,5.953488372,0.23880597,0.018452374
9.02632,7.52711,3299.23,0.7636,1.64845E-06,0,0,0,30,0,60,10,0,769,11.72519084,0.570155902,0.016354403
5.1054,4.19275,208.359,0.4158,9.19227E-07,0,0,0,23.07692308,23.07692308,0,7.692307692,46.15384615,271,0,0.427553444,0.009307168
6.7857,4.74475,1024.9,0.56918,3.50708E-06,0,0,0,34.88372093,27.90697674,25.58139535,6.976744186,4.651162791,289,6.901960784,0.281461434,0.035183755
7.40007,4.39946,892.807,0.4902,1.29832E-06,0,0,1.052631579,39.21052632,48.42105263,8.684210526,1.052631579,1.578947368,457,13.89473684,0.102429416,0.012844689
6.91567,6.30981,997.402,0.5266,3.56498E-06,0,0,0,38.35616438,20.54794521,27.39726027,8.219178082,5.479452055,554.5,6.428571429,0.302945302,0.035513331
8.13471,7.32788,1662.19,0.6562,2.6572E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,1153,0,0.142644874,0.0264879
8.18288,7.41537,1681.17,0.6662,2.75505E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,1153,0,0.142644874,0.027584398
8.21788,7.67164,1714.31,0.6722,2.78703E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,1153,0,0.142644874,0.027515143
8.32352,7.79985,1638.75,0.6682,2.68623E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,1153,0,0.142644874,0.026804157
8.30771,7.62763,1681.39,0.6672,2.68136E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,1153,0,0.142644874,0.026614034
6.72158,5.37996,806.877,0.5184,1.51689E-06,0,0,0,37.81094527,43.28358209,0,2.985074627,15.92039801,261,0,0.155528554,0.015199668
6.79559,5.48299,775.661,0.5152,1.35969E-06,0,0,0,37.62376238,43.56435644,0,2.97029703,15.84158416,257,0,0.1547763,0.013547747
8.16009,7.52386,1677.84,0.6684,2.72181E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,1153,0,0.142644874,0.027194673
8.41278,7.79803,1709.68,0.6754,2.70782E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,1153,0,0.142644874,0.02699033
6.03686,5.8505,1362.24,0.5816,4.49118E-06,0,0,0,44.44444444,22.22222222,27.77777778,5.555555556,0,541,9.375,0.262237762,0.0442759
7.09965,5.06719,1854.58,0.6212,5.07963E-06,0,0,0,46.15384615,25.64102564,20.51282051,2.564102564,5.128205128,1249,15.05882353,0.256,0.050731388
10.09171,9.35609,2475.29,0.707,3.58593E-06,0,0,0,52.17391304,26.08695652,0,4.347826087,17.39130435,973,0,0.166281755,0.036178432
8.29761,7.94447,1902.31,0.65206,4.53739E-06,0,0,0,52.63157895,31.57894737,10.52631579,2.631578947,2.631578947,897,7.314285714,0.127897682,0.045028334
8.31402,7.94315,1905.69,0.65228,4.53626E-06,0,0,0,52.63157895,31.57894737,10.52631579,2.631578947,2.631578947,897,7.314285714,0.127897682,0.045033862
7.55288,6.66056,951.161,0.5048,3.79977E-06,0,0,0,50,32.60869565,10.86956522,2.173913043,4.347826087,1489,9.411764706,0.14873838,0.037656732
6.96857,4.64864,1078.61,0.5507,8.2523E-06,0,0,0,44.88636364,39.77272727,6.818181818,1.704545455,6.818181818,353,6.4,0.135785007,0.080672921
11.06918,6.46655,3361.09,0.75462,4.56173E-06,3.846153846,0,0,46.15384615,23.07692308,15.38461538,3.846153846,7.692307692,217,6.4,0.266666667,0.045187365
5.14726,4.24065,1049.92,0.5266,6.93765E-06,0,0,0,49.48453608,37.11340206,0,1.030927835,12.37113402,961,0,0.123472669,0.068054365
5.20924,4.31105,1033.13,0.5218,7.04602E-06,0,0,0,49.48453608,37.11340206,0,1.030927835,12.37113402,961,0,0.123472669,0.069203204
5.06649,4.15335,1027.86,0.52,6.68764E-06,0,0,0,49.48453608,37.11340206,0,1.030927835,12.37113402,961,0,0.123472669,0.06636539
8.70899,8.38156,3357.33,0.7964,1.53225E-06,0,0,0,30,0,60,10,0,193,10.97142857,0.54084507,0.015389201
8.57279,8.24745,3272.96,0.7916,1.54669E-06,0,0,0,30,0,60,10,0,193,10.97142857,0.54084507,0.015326628
8.79766,8.47314,3486.15,0.8002,1.54072E-06,0,0,0,30,0,60,10,0,193,10.97142857,0.54084507,0.015682071
4.87533,4.08652,780.696,0.5142,3.80517E-06,0,0,0,45.90163934,13.1147541,29.50819672,4.918032787,6.557377049,577,11.07692308,0.342412451,0.037915047
4.38086,4.0721,244.139,0.4262,4.7982E-06,0,0,0,49.58677686,31.40495868,11.57024793,2.479338843,4.958677686,657,8.296296296,0.16080402,0.046767981
6.24795,5.53023,2618.01,0.70226,7.62262E-06,0,0,0,48,16,32,4,0,961,15.05882353,0.319201995,0.076474091
6.88574,5.43307,2720.39,0.6874,8.00628E-06,0,0,0,48,16,32,4,0,361,13.71428571,0.317880795,0.079074612
6.84864,5.58095,2781.24,0.6982,7.44952E-06,0,0,0,48,16,32,4,0,1441,15.36,0.319467554,0.073953498
6.24407,5.54414,2829.99,0.6998,6.37121E-06,0,0,0,57.14285714,0,38.0952381,4.761904762,0,1153,15.05882353,0.379821958,0.063267424
6.2822,5.54383,2635.62,0.7047,7.50994E-06,0,0,0,48,16,32,4,0,961,15.05882353,0.319201995,0.074979426
6.2305,5.52998,2607.18,0.702,7.52522E-06,0,0,0,48,16,32,4,0,961,15.05882353,0.319201995,0.07469861
6.2074,5.50361,2670.79,0.70474,6.65501E-06,0,0,0,57.14285714,0,38.0952381,4.761904762,0,1153,15.05882353,0.379821958,0.066245905
6.46234,4.56978,511.358,0.4376,1.87349E-06,0,0,0,44.89795918,28.57142857,0,2.040816327,24.48979592,541,0,0.239202658,0.018100057
7.60651,5.84334,2298.34,0.66298,3.76335E-06,0,0,0,48.64864865,32.43243243,10.81081081,2.702702703,5.405405405,577,7.111111111,0.161616162,0.037629994
5.19472,4.72553,397.714,0.462,7.3805E-07,0,9.523809524,0,47.61904762,0,28.57142857,4.761904762,9.523809524,801,11.1627907,0.379596679,0.007289091
5.05781,4.25829,347.89,0.3956,4.7054E-06,0,6.666666667,0,20,43.33333333,20,3.333333333,6.666666667,-44,11.25,0.266075388,0.045626421
5.10711,4.11246,354.01,0.4216,1.75601E-06,0,0,0,21.05263158,26.31578947,0,5.263157895,47.36842105,325,0,0.472992701,0.017157073
6.76874,4.80162,1763.4,0.6401,5.73951E-06,0,0,0,48,24,16,4,8,865,7.529411765,0.239401496,0.057007429
7.09668,6.48549,969.043,0.53,3.70571E-06,0,0,0,50.90909091,25.45454545,14.54545455,1.818181818,7.272727273,1345,14.62857143,0.21781055,0.036798786
5.69204,4.57463,1230.35,0.5686,4.54766E-06,0,0,0,41.37931034,37.93103448,6.896551724,3.448275862,10.34482759,469,3.692307692,0.166204986,0.044923354
5.44132,4.56825,1219.73,0.5636,4.21255E-06,0,0,0,39.28571429,35.71428571,7.142857143,3.571428571,14.28571429,433,3.692307692,0.206303725,0.041503384
9.52504,4.72038,1419.06,0.654,2.00646E-06,7.407407407,0,0,44.44444444,29.62962963,0,3.703703704,14.81481481,385,0,0.142222222,0.01977251
11.02009,9.16908,1212.05,0.5864,3.42103E-06,3.921568627,0,0,50.98039216,35.29411765,0,1.960784314,7.843137255,1837,0,0.117519042,0.033855986
28.01343,12.17996,5696.7,0.9076,3.42513E-06,0,0,0,56.31067961,27.18446602,12.62135922,3.883495146,0,793,6,0.121118012,0.034409433
5.815,4.76876,3641.46,0.6944,5.89934E-06,0,0,0,57.14285714,19.04761905,0,4.761904762,19.04761905,641,0,0.181046676,0.058833002
5.49146,4.83933,3697.22,0.7042,6.28812E-06,0,0,0,57.14285714,19.04761905,0,4.761904762,19.04761905,721,0,0.181132075,0.06271889
5.46793,4.12404,580.8,0.50342,7.84977E-06,0,0,0,50.42016807,33.61344538,10.08403361,2.521008403,3.361344538,481,6.857142857,0.130612245,0.076938333
6.25146,5.06086,1458.01,0.5362,8.94492E-06,0,0,0,48.64864865,32.43243243,0,2.702702703,16.21621622,541,0,0.161579892,0.08885941
5.59653,4.5385,1539.84,0.5404,9.77162E-06,0,0,0,48.7804878,34.14634146,0,2.43902439,14.63414634,391,0,0.145631068,0.096047804
15.89771,10.69172,5093.93,0.85378,3.04645E-06,0,0,0,35.29411765,40.33613445,10.92436975,3.361344538,10.08403361,145,5.473684211,0.202020202,0.030668864
6.50652,4.77619,1527.99,0.5708,4.81112E-06,11.84210526,0,0,49.34210526,26.31578947,7.894736842,1.973684211,2.631578947,881,7.111111111,0.223133716,0.047622161
6.3126,4.22285,981.718,0.5216,4.62362E-06,0,0,0,45.23809524,26.19047619,16.66666667,2.380952381,9.523809524,730,12.6,0.26121372,0.045688507
5.50421,4.08674,747.114,0.51862,7.80505E-06,0,0,0,47.82608696,30.43478261,15.2173913,2.173913043,4.347826087,481,11.78947368,0.194857916,0.076338592
9.5833,6.771,1825.57,0.68152,3.31641E-06,0,0,0,37.28813559,23.72881356,20.33898305,5.084745763,13.55932203,481,7.529411765,0.32160804,0.032755065
8.83929,3.81491,1744.33,0.601,1.03163E-05,0,0,0,42,24,25,3,6,481,14.81481481,0.308841843,0.102317238
8.75163,4.57898,2495.83,0.64868,8.02912E-06,0,0,0,47.72727273,27.27272727,14.77272727,3.409090909,6.818181818,481,7.703703704,0.214992928,0.080039582
8.91057,3.8004,1543.25,0.60862,9.00291E-06,0,0,0,42,24,25,3,6,481,14.81481481,0.308841843,0.089526864
8.8152,3.82289,1561.09,0.60764,9.54453E-06,0,0,0,42,24,25,3,6,481,14.81481481,0.308841843,0.09451382
8.8603,4.59038,2453.17,0.66052,6.45396E-06,0,0,0,47.72727273,27.27272727,14.77272727,3.409090909,6.818181818,481,7.703703704,0.214992928,0.063927712
13.83308,6.13062,889.461,0.57056,2.92169E-06,0,0,0,50.90909091,32.72727273,7.272727273,1.818181818,7.272727273,1825,7.529411765,0.145289444,0.028973153
9.46579,7.50487,1806.93,0.64334,4.23959E-06,0,0,0,50.45045045,25.22522523,1.801801802,2.702702703,19.81981982,673,1.185185185,0.209836066,0.042093321
5.14628,4.13045,473.794,0.4344,4.42752E-06,0,0,0,43.58974359,35.8974359,10.25641026,2.564102564,7.692307692,481,7.111111111,0.178913738,0.042672934
8.43094,7.70663,3283.62,0.75382,3.60982E-06,0,0,0,33.33333333,18.51851852,0,3.703703704,44.44444444,209,0,0.425720621,0.035973624
9.71579,8.11881,1614.84,0.6146,3.04193E-06,2.314814815,0,0,48.14814815,29.62962963,12.96296296,3.240740741,3.703703704,433,7,0.188940092,0.030184103
9.71572,8.15204,1534.27,0.5818,2.65407E-06,1.716738197,0,0,46.35193133,32.61802575,12.87553648,3.004291845,3.433476395,421,7.5,0.179487179,0.026358483
11.12385,5.1267,1511.16,0.6592,5.12701E-06,0,0,0,40,13.33333333,40,6.666666667,0,481,11.29411765,0.373540856,0.0493765
7.17145,4.52398,1523.19,0.60376,5.60353E-06,0,2.272727273,0,48.86363636,28.40909091,18.18181818,2.272727273,0,733,14.22222222,0.181303116,0.055632143
7.1893,4.42397,1256.77,0.5928,5.10862E-06,0,2.272727273,0,48.86363636,28.40909091,18.18181818,2.272727273,0,733,14.22222222,0.181303116,0.05086092
7.43495,4.61334,1424.59,0.61094,4.65352E-06,0,2.272727273,0,48.86363636,28.40909091,18.18181818,0,0,733,14.22222222,0.181303116,0.046044338
7.56073,4.51709,1331.16,0.60318,4.4396E-06,0,2.272727273,0,48.86363636,28.40909091,18.18181818,2.272727273,0,733,14.22222222,0.181303116,0.044267149
7.29188,4.46533,1308.26,0.59566,4.75439E-06,0,2.272727273,0,48.86363636,28.40909091,18.18181818,0,0,733,14.22222222,0.181303116,0.04682872
7.3373,4.4641,1275.03,0.5942,4.60866E-06,0,2.272727273,0,48.86363636,28.40909091,18.18181818,2.272727273,0,733,14.22222222,0.181303116,0.046006825
7.25725,4.44483,1279.54,0.59316,4.74912E-06,0,2.272727273,0,48.86363636,28.40909091,18.18181818,2.272727273,0,733,14.22222222,0.181303116,0.046995048
9.02256,7.15114,1927.51,0.6346,3.59746E-06,7.01754386,0,0,52.63157895,31.57894737,3.50877193,1.754385965,3.50877193,757,3.428571429,0.139941691,0.035641504
5.36745,4.59869,664.867,0.4578,5.72178E-06,0,0,0,37.5,29.16666667,20.83333333,4.166666667,8.333333333,353,9.142857143,0.278953923,0.055949515
5.38914,4.65491,680.914,0.473,5.84396E-06,0,0,0,37.5,29.16666667,20.83333333,4.166666667,8.333333333,353,9.142857143,0.278953923,0.057165718
5.52672,4.41246,758.83,0.4726,6.02832E-06,0,0,0,40,32,20,4,4,385,9.142857143,0.22994012,0.059496747
5.49841,4.3714,732.566,0.483,6.42588E-06,0,0,0,40,32,20,4,4,385,9.142857143,0.22994012,0.062972205
6.74211,4.38331,1002.39,0.56112,2.79259E-06,0,0,0,35.29411765,35.29411765,0,5.882352941,23.52941176,181,0,0.220994475,0.027290328
5.43686,4.14383,1403.28,0.5314,5.16037E-06,0,0,0,50,33.33333333,10.41666667,2.083333333,4.166666667,577,8.571428571,0.14532872,0.051613188
6.73498,5.41814,1267.6,0.5288,6.06092E-06,0,0,0,48.7804878,34.14634146,9.756097561,2.43902439,4.87804878,703,7.2,0.145945946,0.060019804
6.28134,5.12336,1240.24,0.5242,4.78604E-06,0,0,0,44.44444444,35.55555556,13.33333333,2.222222222,4.444444444,865,11.07692308,0.177449168,0.047770235
4.56311,3.84701,53.5025,0.3336,5.14104E-07,0,0,0,37.03703704,29.62962963,14.81481481,3.703703704,14.81481481,433,7.384615385,0.295384615,0.005132505
10.60386,6.67891,2527.23,0.72914,8.51467E-06,0,0,0,46.83544304,25.3164557,25.3164557,2.53164557,0,217,14.54545455,0.250783699,0.083076943
9.28847,5.74363,1609.07,0.5874,6.31439E-06,0,0,0,51.06382979,34.04255319,8.510638298,2.127659574,4.255319149,1537,7.529411765,0.124837451,0.062584792
9.17575,5.94989,1609.25,0.5892,6.37269E-06,0,0,0,51.06382979,34.04255319,8.510638298,2.127659574,4.255319149,1537,7.529411765,0.124837451,0.063538315
9.14672,5.87566,1476.64,0.5921,6.35385E-06,0,0,0,51.06382979,34.04255319,8.510638298,2.127659574,4.255319149,1025,7.314285714,0.124756335,0.062810362
9.15138,5.75133,1476.77,0.59548,6.19979E-06,0,0,0,51.06382979,34.04255319,8.510638298,2.127659574,4.255319149,1025,7.314285714,0.124756335,0.061563324
8.95577,6.23874,2170.97,0.6595,3.16426E-06,0,0,0,54.54545455,29.75206612,10.74380165,3.305785124,1.652892562,385,5.473684211,0.119284294,0.031822995
4.3222,3.9714,286.037,0.4054,8.03152E-07,0,0,0,40,22.22222222,22.22222222,2.222222222,13.33333333,417,16.84210526,0.354080221,0.007973404
15.14217,13.44364,2579.28,0.7026,4.8387E-06,0,0,0,45.71428571,37.14285714,11.42857143,2.857142857,2.857142857,685,7.384615385,0.138568129,0.048267167
18.43381,14.45488,2022.22,0.7914,2.53746E-06,28.57142857,0,2.380952381,52.38095238,2.380952381,14.28571429,2.380952381,0,345,8.727272727,0.424778761,0.026029738
7.31017,4.69116,1496.68,0.58784,4.08911E-06,0,0,0,46.15384615,23.07692308,25.64102564,5.128205128,0,433,9.142857143,0.255183413,0.040592477
4.5434,4.12791,429.914,0.49474,5.60567E-06,0,0,0,32.43243243,54.05405405,10.81081081,1.351351351,1.351351351,217,14.4,0.12143928,0.054709468
6.89012,5.94748,1444.77,0.5948,5.37368E-06,0,0,0,35.0877193,49.12280702,14.03508772,1.754385965,0,325,14.4,0.140077821,0.052924709
